"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.036132167E0,-5.172103442E-1,-5.457118660E-2,-1.085282401E0,1.203462690E0
2.046102167E0,-5.708229529E-1,3.721872631E-1,-1.263242410E0,1.435320030E0
2.056072167E0,-4.188927752E-1,9.062292561E-1,-1.122873566E0,1.502520438E0
2.066042167E0,-8.265257864E-1,1.203353181E0,-1.403743985E0,2.025265644E0
2.076012167E0,-6.885409988E-1,1.359014832E0,-1.954355233E0,2.478006134E0
2.085983167E0,-7.017421114E-1,1.788721448E0,-1.915785829E0,2.713337751E0
2.095953167E0,-9.004596622E-1,2.395173898E0,-1.397464076E0,2.915577378E0
2.105923167E0,-7.900788487E-1,3.152705829E0,-5.984490734E-1,3.304832813E0
2.115893167E0,-9.324725101E-1,3.166576886E0,-3.073045117E-1,3.315290367E0
2.125863167E0,-1.055275806E0,3.195752738E0,-6.683794338E-1,3.431205860E0
2.135834167E0,-1.297185058E0,3.174012205E0,-4.229560053E-1,3.454842158E0
2.145804167E0,-8.759294962E-1,3.534825172E0,-1.266701038E0,3.855745453E0
2.155774167E0,-8.057033399E-1,3.737618598E0,-1.554112737E0,4.127252967E0
2.165744167E0,-4.177296178E-1,3.608865833E0,-1.398123057E0,3.892705835E0
2.175714167E0,-2.663001079E-1,3.264153467E0,-2.322969555E0,4.015196279E0
2.185684167E0,5.364615709E-2,3.141214296E0,-2.203046671E0,3.837123896E0
2.195655167E0,8.770391516E-1,3.256765510E0,-2.170098780E0,4.010616907E0
2.205625167E0,1.104791783E0,4.261023921E0,-1.999110407E0,4.834597414E0
2.215595167E0,1.712952350E0,4.840848443E0,-1.695120097E0,5.407536550E0
2.225565167E0,2.192684527E0,3.809625597E0,-1.942798212E0,4.805785837E0
2.235535167E0,3.071290075E0,3.207191353E0,-1.870965167E0,4.818652276E0
2.245505167E0,3.188100779E0,3.060643465E0,-2.070576246E0,4.880451924E0
2.255476167E0,2.880554193E0,2.444701861E0,-2.014069338E0,4.281429077E0
2.265446167E0,3.484094144E0,1.419589647E0,-8.299046731E-1,3.852646952E0
2.275416167E0,3.594712355E0,1.278458619E-1,3.161162657E-1,3.610849065E0
2.285386167E0,3.483193381E0,-8.789666131E-1,1.674589353E0,3.963517117E0
2.295356167E0,3.483623736E0,-2.559516326E0,2.743115973E0,5.119711261E0
2.305326167E0,3.089829549E0,-3.257406949E0,4.023008330E0,6.028461055E0
2.315297167E0,2.552481540E0,-3.146676180E0,4.915026221E0,6.369789301E0
2.325267167E0,2.133887558E0,-2.815981344E0,5.724072121E0,6.726680362E0
2.335237167E0,1.728674929E0,-3.631239619E0,4.515621046E0,6.046904299E0
2.345207167E0,1.174453683E0,-3.926367596E0,3.191257691E0,5.194211163E0
2.355177167E0,9.212434441E-2,-4.435040859E0,1.310339393E0,4.625479828E0
2.365147167E0,-8.113920229E-1,-4.304655844E0,-7.817037356E-1,4.449660625E0
2.375118167E0,-2.112948679E0,-4.257550090E0,1.096949351E-1,4.754294676E0
2.385088167E0,-1.670839826E0,-4.082199402E0,7.217101336E-1,4.469555145E0
2.395058167E0,-2.415377197E0,-3.830449286E0,8.946046990E-1,4.615918793E0
2.405028167E0,-3.922948437E0,-3.614187676E0,6.025783771E-1,5.367958429E0
2.414998167E0,-2.822704180E0,-3.001901751E0,5.643697464E-1,4.159036694E0
2.424968167E0,-2.146742662E0,-2.011019138E0,8.532420802E-1,3.062796774E0
2.434939167E0,-1.601000975E0,-1.195494815E0,1.038962513E0,2.252077947E0
2.444909167E0,-1.019818071E0,-1.200276376E0,5.893806267E-1,1.681684215E0
2.454879167E0,-8.204185159E-1,-1.084702065E0,9.326735812E-1,1.649104339E0
2.464849167E0,2.459090397E-2,-7.464628592E-1,1.256629209E0,1.461823683E0
2.474819167E0,-4.984688486E-1,-1.680451772E-1,1.292332892E0,1.395290178E0
2.484789167E0,-6.765792035E-1,-2.265401378E-1,9.922754198E-1,1.222166258E0
2.494760167E0,-1.311538072E0,1.161391515E-1,4.277191472E-1,1.384400262E0
2.504730167E0,-1.750724486E0,9.284451672E-1,-6.486901045E-2,1.982739177E0
2.514700167E0,-8.209801409E-1,1.640223513E0,-1.177677180E0,2.179739687E0
2.524670167E0,-1.472285632E0,1.660246133E0,-2.695732477E0,3.491563517E0
2.534640167E0,-8.041169903E-1,9.874219385E-1,-3.049986037E0,3.305150684E0
2.544610167E0,-2.166426290E-1,9.617661104E-1,-2.695288088E0,2.869931351E0
2.554581167E0,-2.104319358E-1,2.167219611E0,-1.162822328E0,2.468456645E0
2.564551167E0,6.109207459E-1,2.723933890E0,7.782661575E-1,2.898057661E0
2.574521167E0,7.446484682E-1,2.857331099E0,1.892537300E0,3.507212537E0
2.584491167E0,8.778314493E-1,2.578951301E0,2.708101092E0,3.841274449E0
2.594461167E0,6.273718140E-1,2.636460713E0,2.430496927E0,3.640307103E0
2.604431167E0,-4.339152955E-1,2.446926434E0,1.079080845E0,2.709270552E0
2.614402167E0,-5.765671845E-1,1.847431586E0,-1.906173007E0,2.716418362E0
2.624372167E0,-1.493489536E0,1.841442283E0,-4.702872865E0,5.266728952E0
2.634342167E0,-1.369083153E0,2.546919669E0,-5.019327684E0,5.792653872E0
2.644312167E0,-6.471892704E-1,3.015357072E0,-4.448291527E0,5.412811629E0
2.654282167E0,-8.914762925E-1,2.747944897E0,-2.723914887E0,3.970597366E0
2.664252167E0,-3.181748510E-1,2.373471664E0,-1.236814749E0,2.695239081E0
2.674223167E0,-8.936210512E-1,2.406998722E0,-3.013444448E-1,2.585151815E0
2.684193167E0,-1.375518891E0,2.949055201E0,-8.040202188E-1,3.351928894E0
2.694163167E0,-2.579420248E0,2.722594878E0,-2.968034971E0,4.782798686E0
2.704133167E0,-3.977003607E0,2.118252103E0,-3.323990071E0,5.599326714E0
2.714103167E0,-4.174439228E0,1.664557578E0,-2.293460412E0,5.045458895E0
2.724073167E0,-5.035231526E0,2.152275297E0,2.107219577E-2,5.475973841E0
2.734043167E0,-4.483238288E0,2.085179082E0,1.211845969E0,5.090772830E0
2.744014167E0,-4.252214798E0,1.010612288E0,7.797846794E-1,4.439677019E0
2.753984167E0,-4.388873876E0,9.940032721E-2,-3.641470492E-1,4.405076321E0
2.763954167E0,-4.160643893E0,3.431049666E-1,-6.745476615E-1,4.228911582E0
2.773924167E0,-3.971283860E0,-1.452223250E-1,5.607889116E-2,3.974333889E0
2.783894167E0,-3.583739470E0,-1.042762326E0,4.181694746E-2,3.732598360E0
2.793864167E0,-2.402600154E0,-8.985623869E-1,1.104481149E0,2.792808707E0
2.803835167E0,-1.867907512E0,-1.282900164E0,2.024132397E0,3.038424471E0
2.813805167E0,-1.731202680E0,-8.374908507E-1,3.190791668E0,3.725534205E0
2.823775167E0,-1.569891449E0,-2.493108328E0,4.477639287E0,5.359981519E0
2.833745167E0,-1.560508129E0,-4.559623098E0,4.300897254E0,6.459339409E0
